scan_cell_id,z,x0,y0,cell_tiles,bbox_wgs84,scope_unit_codes,scope_unit_count,coverage_status,coverage_attempt_count,coverage_checked_utc,coverage_note,preview_status,preview_relpath,preview_sha256,preview_bytes,preview_generated_utc,highres_request_status
OHG-Z17-X114864-Y52092,17,114864,52092,4,"[135.4833984375, 34.59704151614416, 135.494384765625, 34.6060845921693]",27120;27125;27141,3,coverage_full,1,2026-07-05T15:05:09Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114868-Y52092,17,114868,52092,4,"[135.494384765625, 34.59704151614416, 135.50537109375, 34.6060845921693]",27120;27141,2,coverage_full,1,2026-07-05T15:05:20Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114872-Y52092,17,114872,52092,4,"[135.50537109375, 34.59704151614416, 135.516357421875, 34.6060845921693]",27120;27121;27146;27217,4,coverage_full,1,2026-07-05T15:05:30Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114876-Y52092,17,114876,52092,4,"[135.516357421875, 34.59704151614416, 135.52734375, 34.6060845921693]",27120;27121;27146;27217,4,coverage_full,1,2026-07-05T15:05:40Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114880-Y52092,17,114880,52092,4,"[135.52734375, 34.59704151614416, 135.538330078125, 34.6060845921693]",27120;27121;27126;27146;27217,5,coverage_full,1,2026-07-05T15:05:50Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114884-Y52092,17,114884,52092,4,"[135.538330078125, 34.59704151614416, 135.54931640625, 34.6060845921693]",27121;27126;27217,3,coverage_full,1,2026-07-05T15:06:00Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114888-Y52092,17,114888,52092,4,"[135.54931640625, 34.59704151614416, 135.560302734375, 34.6060845921693]",27121;27126;27217,3,coverage_full,1,2026-07-05T18:51:57Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114892-Y52092,17,114892,52092,4,"[135.560302734375, 34.59704151614416, 135.5712890625, 34.6060845921693]",27126;27217,2,coverage_full,1,2026-07-05T18:52:09Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114896-Y52092,17,114896,52092,4,"[135.5712890625, 34.59704151614416, 135.582275390625, 34.6060845921693]",27126;27212;27217,3,coverage_full,1,2026-07-05T18:52:21Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114900-Y52092,17,114900,52092,4,"[135.582275390625, 34.59704151614416, 135.59326171875, 34.6060845921693]",27126;27212;27217,3,coverage_full,1,2026-07-05T18:52:32Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114904-Y52092,17,114904,52092,4,"[135.59326171875, 34.59704151614416, 135.604248046875, 34.6060845921693]",27126;27212,2,coverage_full,1,2026-07-05T18:52:43Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114908-Y52092,17,114908,52092,4,"[135.604248046875, 34.59704151614416, 135.615234375, 34.6060845921693]",27212;27221,2,coverage_full,1,2026-07-05T18:52:55Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114912-Y52092,17,114912,52092,4,"[135.615234375, 34.59704151614416, 135.626220703125, 34.6060845921693]",27212;27221,2,coverage_full,1,2026-07-05T18:53:06Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114916-Y52092,17,114916,52092,4,"[135.626220703125, 34.59704151614416, 135.63720703125, 34.6060845921693]",27212;27221,2,coverage_full,1,2026-07-05T18:53:18Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114920-Y52092,17,114920,52092,4,"[135.63720703125, 34.59704151614416, 135.648193359375, 34.6060845921693]",27212;27221,2,coverage_full,1,2026-07-05T18:53:30Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114924-Y52092,17,114924,52092,4,"[135.648193359375, 34.59704151614416, 135.6591796875, 34.6060845921693]",27212;27221,2,coverage_full,1,2026-07-05T18:53:42Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114928-Y52092,17,114928,52092,4,"[135.6591796875, 34.59704151614416, 135.670166015625, 34.6060845921693]",27221,1,coverage_partial,1,2026-07-05T18:53:52Z,available=8; no_source=8; total=16,not_started,,,,,not_requested
OHG-Z17-X114932-Y52092,17,114932,52092,4,"[135.670166015625, 34.59704151614416, 135.68115234375, 34.6060845921693]",27221,1,no_source_coverage,1,2026-07-05T18:54:01Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114936-Y52092,17,114936,52092,4,"[135.68115234375, 34.59704151614416, 135.692138671875, 34.6060845921693]",27221,1,no_source_coverage,1,2026-07-05T18:54:10Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114832-Y52096,17,114832,52096,4,"[135.3955078125, 34.58799745550483, 135.406494140625, 34.59704151614416]",27144,1,no_source_coverage,1,2026-07-05T18:54:19Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114836-Y52096,17,114836,52096,4,"[135.406494140625, 34.58799745550483, 135.41748046875, 34.59704151614416]",27144,1,no_source_coverage,1,2026-07-05T18:54:27Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114840-Y52096,17,114840,52096,4,"[135.41748046875, 34.58799745550483, 135.428466796875, 34.59704151614416]",27141;27144,2,no_source_coverage,1,2026-07-05T18:54:37Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114844-Y52096,17,114844,52096,4,"[135.428466796875, 34.58799745550483, 135.439453125, 34.59704151614416]",27141;27144,2,coverage_partial,1,2026-07-05T18:54:46Z,available=2; no_source=14; total=16,not_started,,,,,not_requested
OHG-Z17-X114848-Y52096,17,114848,52096,4,"[135.439453125, 34.58799745550483, 135.450439453125, 34.59704151614416]",27141;27144,2,coverage_full,1,2026-07-05T18:54:57Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114852-Y52096,17,114852,52096,4,"[135.450439453125, 34.58799745550483, 135.46142578125, 34.59704151614416]",27141,1,coverage_full,1,2026-07-05T18:55:09Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114856-Y52096,17,114856,52096,4,"[135.46142578125, 34.58799745550483, 135.472412109375, 34.59704151614416]",27141,1,coverage_full,1,2026-07-05T18:55:20Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114860-Y52096,17,114860,52096,4,"[135.472412109375, 34.58799745550483, 135.4833984375, 34.59704151614416]",27120;27141,2,coverage_full,1,2026-07-05T18:55:32Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114864-Y52096,17,114864,52096,4,"[135.4833984375, 34.58799745550483, 135.494384765625, 34.59704151614416]",27120;27141,2,coverage_full,1,2026-07-05T18:55:44Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114868-Y52096,17,114868,52096,4,"[135.494384765625, 34.58799745550483, 135.50537109375, 34.59704151614416]",27120;27141;27146,3,coverage_full,1,2026-07-05T18:55:55Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114872-Y52096,17,114872,52096,4,"[135.50537109375, 34.58799745550483, 135.516357421875, 34.59704151614416]",27120;27121;27141;27146;27217,5,coverage_full,1,2026-07-05T18:56:07Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114876-Y52096,17,114876,52096,4,"[135.516357421875, 34.58799745550483, 135.52734375, 34.59704151614416]",27120;27121;27146;27217,4,coverage_full,1,2026-07-05T22:38:29Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114880-Y52096,17,114880,52096,4,"[135.52734375, 34.58799745550483, 135.538330078125, 34.59704151614416]",27120;27121;27126;27146;27217,5,coverage_full,1,2026-07-05T22:38:41Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114884-Y52096,17,114884,52096,4,"[135.538330078125, 34.58799745550483, 135.54931640625, 34.59704151614416]",27121;27126;27217,3,coverage_full,1,2026-07-05T22:38:52Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114888-Y52096,17,114888,52096,4,"[135.54931640625, 34.58799745550483, 135.560302734375, 34.59704151614416]",27121;27126;27217,3,coverage_full,1,2026-07-05T22:39:05Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114892-Y52096,17,114892,52096,4,"[135.560302734375, 34.58799745550483, 135.5712890625, 34.59704151614416]",27126;27212;27217,3,coverage_full,1,2026-07-05T22:39:16Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114896-Y52096,17,114896,52096,4,"[135.5712890625, 34.58799745550483, 135.582275390625, 34.59704151614416]",27126;27212;27217;27226,4,coverage_full,1,2026-07-05T22:39:28Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114900-Y52096,17,114900,52096,4,"[135.582275390625, 34.58799745550483, 135.59326171875, 34.59704151614416]",27126;27212;27217;27226,4,coverage_full,1,2026-07-05T22:39:40Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114904-Y52096,17,114904,52096,4,"[135.59326171875, 34.58799745550483, 135.604248046875, 34.59704151614416]",27212;27221;27226,3,coverage_full,1,2026-07-05T22:39:52Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114908-Y52096,17,114908,52096,4,"[135.604248046875, 34.58799745550483, 135.615234375, 34.59704151614416]",27212;27221;27226,3,coverage_full,1,2026-07-05T22:40:04Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114912-Y52096,17,114912,52096,4,"[135.615234375, 34.58799745550483, 135.626220703125, 34.59704151614416]",27212;27221;27226,3,coverage_full,1,2026-07-05T22:40:16Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114916-Y52096,17,114916,52096,4,"[135.626220703125, 34.58799745550483, 135.63720703125, 34.59704151614416]",27212;27221,2,coverage_full,1,2026-07-05T22:40:28Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114920-Y52096,17,114920,52096,4,"[135.63720703125, 34.58799745550483, 135.648193359375, 34.59704151614416]",27212;27221,2,coverage_full,1,2026-07-05T22:40:40Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114924-Y52096,17,114924,52096,4,"[135.648193359375, 34.58799745550483, 135.6591796875, 34.59704151614416]",27212;27221,2,coverage_full,1,2026-07-05T22:40:52Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114928-Y52096,17,114928,52096,4,"[135.6591796875, 34.58799745550483, 135.670166015625, 34.59704151614416]",27221,1,coverage_partial,1,2026-07-05T22:41:03Z,available=8; no_source=8; total=16,not_started,,,,,not_requested
OHG-Z17-X114932-Y52096,17,114932,52096,4,"[135.670166015625, 34.58799745550483, 135.68115234375, 34.59704151614416]",27221,1,no_source_coverage,1,2026-07-05T22:41:13Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114936-Y52096,17,114936,52096,4,"[135.68115234375, 34.58799745550483, 135.692138671875, 34.59704151614416]",27221,1,no_source_coverage,1,2026-07-05T22:41:22Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114832-Y52100,17,114832,52100,4,"[135.3955078125, 34.57895241036947, 135.406494140625, 34.58799745550483]",27144,1,no_source_coverage,1,2026-07-05T22:41:31Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114836-Y52100,17,114836,52100,4,"[135.406494140625, 34.57895241036947, 135.41748046875, 34.58799745550483]",27144,1,no_source_coverage,1,2026-07-05T22:41:41Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114840-Y52100,17,114840,52100,4,"[135.41748046875, 34.57895241036947, 135.428466796875, 34.58799745550483]",27141;27144,2,no_source_coverage,1,2026-07-05T22:41:50Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114844-Y52100,17,114844,52100,4,"[135.428466796875, 34.57895241036947, 135.439453125, 34.58799745550483]",27141;27144,2,no_source_coverage,1,2026-07-05T22:42:00Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114848-Y52100,17,114848,52100,4,"[135.439453125, 34.57895241036947, 135.450439453125, 34.58799745550483]",27141;27144,2,coverage_partial,1,2026-07-05T22:42:10Z,available=10; no_source=6; total=16,not_started,,,,,not_requested
OHG-Z17-X114852-Y52100,17,114852,52100,4,"[135.450439453125, 34.57895241036947, 135.46142578125, 34.58799745550483]",27141,1,coverage_full,1,2026-07-05T22:42:22Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114856-Y52100,17,114856,52100,4,"[135.46142578125, 34.57895241036947, 135.472412109375, 34.58799745550483]",27141,1,coverage_full,1,2026-07-05T22:42:34Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114860-Y52100,17,114860,52100,4,"[135.472412109375, 34.57895241036947, 135.4833984375, 34.58799745550483]",27141,1,coverage_full,1,2026-07-05T22:42:46Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114864-Y52100,17,114864,52100,4,"[135.4833984375, 34.57895241036947, 135.494384765625, 34.58799745550483]",27120;27141;27146,3,coverage_full,1,2026-07-06T13:05:52Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114868-Y52100,17,114868,52100,4,"[135.494384765625, 34.57895241036947, 135.50537109375, 34.58799745550483]",27120;27141;27146,3,coverage_full,1,2026-07-06T13:06:04Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114872-Y52100,17,114872,52100,4,"[135.50537109375, 34.57895241036947, 135.516357421875, 34.58799745550483]",27120;27141;27146;27217,4,coverage_full,1,2026-07-06T13:06:17Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114876-Y52100,17,114876,52100,4,"[135.516357421875, 34.57895241036947, 135.52734375, 34.58799745550483]",27120;27121;27146;27217,4,coverage_full,1,2026-07-06T13:06:29Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114880-Y52100,17,114880,52100,4,"[135.52734375, 34.57895241036947, 135.538330078125, 34.58799745550483]",27121;27146;27217,3,coverage_full,1,2026-07-06T13:06:41Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114884-Y52100,17,114884,52100,4,"[135.538330078125, 34.57895241036947, 135.54931640625, 34.58799745550483]",27217,1,coverage_full,1,2026-07-06T13:06:53Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114888-Y52100,17,114888,52100,4,"[135.54931640625, 34.57895241036947, 135.560302734375, 34.58799745550483]",27217,1,coverage_full,1,2026-07-06T13:07:05Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114892-Y52100,17,114892,52100,4,"[135.560302734375, 34.57895241036947, 135.5712890625, 34.58799745550483]",27126;27217;27222,3,coverage_full,1,2026-07-06T13:07:18Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114896-Y52100,17,114896,52100,4,"[135.5712890625, 34.57895241036947, 135.582275390625, 34.58799745550483]",27126;27212;27217;27222;27226,5,coverage_full,1,2026-07-06T13:07:30Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114900-Y52100,17,114900,52100,4,"[135.582275390625, 34.57895241036947, 135.59326171875, 34.58799745550483]",27212;27217;27222;27226,4,coverage_full,1,2026-07-06T13:07:42Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114904-Y52100,17,114904,52100,4,"[135.59326171875, 34.57895241036947, 135.604248046875, 34.58799745550483]",27212;27221;27222;27226,4,coverage_full,1,2026-07-06T13:07:55Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114908-Y52100,17,114908,52100,4,"[135.604248046875, 34.57895241036947, 135.615234375, 34.58799745550483]",27212;27221;27226,3,coverage_full,1,2026-07-06T13:08:07Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114912-Y52100,17,114912,52100,4,"[135.615234375, 34.57895241036947, 135.626220703125, 34.58799745550483]",27212;27221;27226,3,coverage_full,1,2026-07-06T13:08:19Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114916-Y52100,17,114916,52100,4,"[135.626220703125, 34.57895241036947, 135.63720703125, 34.58799745550483]",27221;27226,2,coverage_full,1,2026-07-06T13:08:32Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114920-Y52100,17,114920,52100,4,"[135.63720703125, 34.57895241036947, 135.648193359375, 34.58799745550483]",27221,1,coverage_full,1,2026-07-06T13:08:44Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114924-Y52100,17,114924,52100,4,"[135.648193359375, 34.57895241036947, 135.6591796875, 34.58799745550483]",27221,1,coverage_full,1,2026-07-06T13:08:57Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114928-Y52100,17,114928,52100,4,"[135.6591796875, 34.57895241036947, 135.670166015625, 34.58799745550483]",27221,1,coverage_partial,1,2026-07-06T13:09:08Z,available=8; no_source=8; total=16,not_started,,,,,not_requested
OHG-Z17-X114932-Y52100,17,114932,52100,4,"[135.670166015625, 34.57895241036947, 135.68115234375, 34.58799745550483]",27221,1,no_source_coverage,1,2026-07-06T13:09:17Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114936-Y52100,17,114936,52100,4,"[135.68115234375, 34.57895241036947, 135.692138671875, 34.58799745550483]",27221,1,no_source_coverage,1,2026-07-06T13:09:27Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114832-Y52104,17,114832,52104,4,"[135.3955078125, 34.569906380856345, 135.406494140625, 34.57895241036947]",27144,1,no_source_coverage,1,2026-07-06T13:09:36Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114836-Y52104,17,114836,52104,4,"[135.406494140625, 34.569906380856345, 135.41748046875, 34.57895241036947]",27144,1,no_source_coverage,1,2026-07-06T13:09:46Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114840-Y52104,17,114840,52104,4,"[135.41748046875, 34.569906380856345, 135.428466796875, 34.57895241036947]",27144,1,no_source_coverage,1,2026-07-06T13:09:55Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114844-Y52104,17,114844,52104,4,"[135.428466796875, 34.569906380856345, 135.439453125, 34.57895241036947]",27144,1,no_source_coverage,1,2026-07-06T13:10:04Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114848-Y52104,17,114848,52104,4,"[135.439453125, 34.569906380856345, 135.450439453125, 34.57895241036947]",27141;27144,2,coverage_partial,1,2026-07-06T13:10:14Z,available=4; no_source=12; total=16,not_started,,,,,not_requested
OHG-Z17-X114852-Y52104,17,114852,52104,4,"[135.450439453125, 34.569906380856345, 135.46142578125, 34.57895241036947]",27141;27144,2,coverage_full,1,2026-07-06T19:23:53Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114856-Y52104,17,114856,52104,4,"[135.46142578125, 34.569906380856345, 135.472412109375, 34.57895241036947]",27141,1,coverage_full,1,2026-07-06T19:24:02Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114860-Y52104,17,114860,52104,4,"[135.472412109375, 34.569906380856345, 135.4833984375, 34.57895241036947]",27141,1,coverage_full,1,2026-07-06T19:24:12Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114864-Y52104,17,114864,52104,4,"[135.4833984375, 34.569906380856345, 135.494384765625, 34.57895241036947]",27141;27146,2,coverage_full,1,2026-07-06T19:24:21Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114868-Y52104,17,114868,52104,4,"[135.494384765625, 34.569906380856345, 135.50537109375, 34.57895241036947]",27141;27146,2,coverage_full,1,2026-07-06T19:24:31Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114872-Y52104,17,114872,52104,4,"[135.50537109375, 34.569906380856345, 135.516357421875, 34.57895241036947]",27141;27146;27217,3,coverage_full,1,2026-07-06T19:24:41Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114876-Y52104,17,114876,52104,4,"[135.516357421875, 34.569906380856345, 135.52734375, 34.57895241036947]",27146;27217,2,coverage_full,1,2026-07-06T19:24:50Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114880-Y52104,17,114880,52104,4,"[135.52734375, 34.569906380856345, 135.538330078125, 34.57895241036947]",27146;27217,2,coverage_full,1,2026-07-06T19:25:00Z,available=16/16,not_started,,,,,not_requested
